"","room_id","host_id","room_type","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","price","minstay","latitude","longitude","last_modified"
"145",9866068,4431172,"Entire home/apt",NA,"La Jolla",0,NA,NA,4,749,4,32.860725,-117.240178,"2016-01-20 00:02:24.419720"
"146",10371837,39647293,"Shared room",NA,"Pacific Beach",0,NA,2,1,50,1,32.795766,-117.248821,"2016-01-20 02:43:44.455171"
"147",8776573,34142281,"Private room",NA,"Mission Bay",3,5,2,1,85,2,32.791646,-117.246343,"2016-01-20 00:48:20.101617"
"148",4602624,8093141,"Private room",NA,"Midtown",32,5,2,1,79,1,32.736494,-117.163755,"2016-01-20 00:45:26.558907"
"149",5014151,24803954,"Entire home/apt",NA,"Pacific Beach",12,5,5,2,200,4,32.797483,-117.245873,"2016-01-20 00:44:33.374800"
"150",6079829,30653209,"Entire home/apt",NA,"Midtown",11,5,5,2,239,1,32.748524,-117.162952,"2016-01-20 00:40:54.977806"
"151",2111324,2620670,"Entire home/apt",NA,"North Hills",7,5,NA,1,65,3,32.754088,-117.129144,"2016-01-20 00:38:43.265645"
"152",6347057,22771048,"Entire home/apt",NA,"Loma Portal",2,5,NA,2,260,1,32.745006,-117.236043,"2016-01-20 00:37:37.966451"
"153",2577862,13200096,"Entire home/apt",NA,"Park West",1,4,2,0,150,1,32.723922,-117.164026,"2016-01-20 00:35:57.319632"
"154",1728353,9059560,"Private room",NA,"Midtown",13,5,2,1,79,1,32.737443,-117.160602,"2016-01-20 00:35:03.713237"
"155",9193818,46023662,"Entire home/apt",NA,"Cortez Hill",4,5,4,1,115,1,32.721011,-117.15703,"2016-01-20 00:33:24.718830"
"156",3062150,2412718,"Entire home/apt",NA,"Bay Park",0,NA,NA,4,248,7,32.77788,-117.199667,"2016-01-20 00:30:19.179711"
"157",7263573,37719319,"Private room",NA,"Ocean Beach",8,3,3,1,55,1,32.752217,-117.244242,"2016-01-20 00:30:05.317606"
"158",4446220,23073730,"Entire home/apt",NA,"Pacific Beach",1,4,NA,2,148,7,32.803231,-117.255863,"2016-01-20 00:29:23.025371"
"159",6812433,35665140,"Entire home/apt",NA,"East Village",4,5,4,0,400,2,32.709099,-117.157696,"2016-01-20 00:28:30.164280"
"160",7388035,5537218,"Entire home/apt",NA,"Mission Bay",0,NA,NA,3,450,3,32.785141,-117.252511,"2016-01-20 00:28:05.987385"
"161",7055535,37005916,"Entire home/apt",NA,"East Village",1,5,2,0,50,1,32.714314,-117.15921,"2016-01-20 00:21:52.915663"
"162",9669752,23645536,"Shared room",NA,"Core",0,NA,1,1,37,1,32.715965,-117.15997,"2016-01-20 02:50:52.903050"
"163",10309780,52783335,"Entire home/apt",NA,"University City",0,NA,4,1,100,1,32.864323,-117.214676,"2016-01-20 03:34:49.947284"
"164",10154845,52119303,"Entire home/apt",NA,"Pacific Beach",2,5,2,1,150,1,32.806916,-117.257161,"2016-01-20 05:57:24.121252"
"165",6271904,10470730,"Entire home/apt",NA,"Pacific Beach",3,5,NA,1,115,3,32.796602,-117.237345,"2016-01-20 05:57:39.954898"
"166",10573022,7252413,"Entire home/apt",NA,"Mission Bay",0,NA,2,0,65,2,32.79031,-117.239769,"2016-01-20 00:36:55.550388"
"167",10162172,52162797,"Entire home/apt",NA,"Old Town",3,4,2,1,80,1,32.749205,-117.192085,"2016-01-20 04:11:49.315088"
"168",10457214,552526,"Entire home/apt",NA,"Mission Bay",0,NA,2,0,80,1,32.76853,-117.251958,"2016-01-20 06:15:46.918742"
"169",6184271,10972405,"Entire home/apt",NA,"Mission Bay",1,NA,NA,3,345,3,32.773599,-117.250766,"2016-01-20 02:08:47.575640"
"170",10254582,41878007,"Private room",NA,"Pacific Beach",3,4.5,3,1,55,1,32.800369,-117.241953,"2016-01-20 05:56:39.784007"
"171",10210313,52461354,"Private room",NA,"Ocean Beach",0,NA,5,1,90,1,32.745853,-117.253328,"2016-01-20 05:01:19.985214"
"172",10340941,25999510,"Private room",NA,"North Hills",0,NA,2,1,29,7,32.761173,-117.129527,"2016-01-20 04:49:30.345762"
"173",6952278,5728079,"Private room",NA,"Midtown",1,2,3,1,175,1,32.744265,-117.180601,"2016-01-20 05:43:23.942349"
"174",10361731,53329804,"Private room",NA,"Linda Vista",0,NA,4,1,45,NA,32.776427,-117.175342,"2016-01-20 05:11:29.479998"
"175",6249180,9671674,"Entire home/apt",NA,"Ocean Beach",4,5,NA,4,575,3,32.737575,-117.244911,"2016-01-20 01:14:23.787831"
"176",5041847,3532751,"Private room",NA,"University City",16,4.5,2,1,55,1,32.860457,-117.228064,"2016-01-20 01:10:19.592469"
"177",501832,2476245,"Entire home/apt",NA,"Loma Portal",4,5,NA,3,325,3,32.743335,-117.24544,"2016-01-20 01:07:35.527323"
"178",4652052,2472063,"Entire home/apt",NA,"Cortez Hill",2,5,2,1,70,30,32.721158,-117.164499,"2016-01-20 01:06:55.921869"
"179",6925748,36302907,"Entire home/apt",NA,"Mission Bay",13,5,5,1,200,1,32.772252,-117.250548,"2016-01-20 01:00:38.689564"
"180",7562836,39647293,"Entire home/apt",NA,"Pacific Beach",0,NA,2,1,110,2,32.796819,-117.249838,"2016-01-20 00:58:43.340423"
"181",7750499,18471364,"Private room",NA,"Loma Portal",1,5,2,1,63,2,32.747952,-117.239912,"2016-01-20 00:52:31.832530"
"182",6615500,16343817,"Private room",NA,"University City",5,4.5,2,1,60,1,32.871947,-117.203681,"2016-01-19 23:46:18.338049"
"183",10234098,51012099,"Private room",NA,"Moreno Mission",0,NA,2,1,99,1,32.770284,-117.186409,"2016-01-19 23:46:04.962139"
"184",3905050,1381289,"Entire home/apt",NA,"Cortez Hill",1,1,3,0,109,1,32.720012,-117.155092,"2016-01-19 23:41:05.856356"
"185",9370680,48620287,"Entire home/apt",NA,"Loma Portal",6,4.5,4,1,110,1,32.753046,-117.226627,"2016-01-19 23:36:32.719937"
"186",6306295,10368419,"Private room",NA,"Normal Heights",3,5,2,1,46,1,32.767907,-117.119648,"2016-01-19 23:33:54.496489"
"187",9172285,33290515,"Private room",NA,"Cortez Hill",0,NA,2,1,125,1,32.722146,-117.158053,"2016-01-20 04:07:57.997763"
"188",10076527,51704359,"Private room",NA,"Core",3,3.5,1,1,50,1,32.718935,-117.158301,"2016-01-20 01:05:19.501973"
"189",9128716,36472655,"Private room",NA,"North Clairemont",0,NA,2,1,85,2,32.831574,-117.195095,"2016-01-20 00:28:24.117044"
"190",403051,2010706,"Entire home/apt",NA,"Mission Bay",2,4.5,NA,3,450,3,32.776537,-117.252877,"2016-01-20 00:48:13.549437"
"191",4547533,5537218,"Entire home/apt",NA,"Pacific Beach",2,4.5,NA,3,525,3,32.795733,-117.243587,"2016-01-20 01:46:36.210951"
"192",10233906,51012099,"Entire home/apt",NA,"Moreno Mission",0,NA,4,2,159,2,32.770152,-117.186455,"2016-01-20 01:04:02.802288"
"193",8367974,44103374,"Entire home/apt",NA,"La Jolla",0,NA,2,0,95,1,32.830226,-117.276571,"2016-01-20 06:03:00.904835"
